取得時刻,職業,定員,開始,終了,体験時間,残席
2026/07/05 18:00:53,⑳シニアケア[相談員=そうだんいん],4,19:00,19:29,30,1
2026/07/05 18:00:53,⑳シニアケア[相談員=そうだんいん],4,19:30,19:59,30,0
2026/07/05 18:00:53,㉑[科学者=かがくしゃ],6,17:00,17:29,30,0
2026/07/05 18:00:53,㉑[科学者=かがくしゃ],6,17:30,17:59,30,0
2026/07/05 18:00:53,㉑[科学者=かがくしゃ],6,18:00,18:29,30,0
2026/07/05 18:00:53,㉑[科学者=かがくしゃ],6,18:30,18:59,30,0
2026/07/05 18:00:53,㉑[科学者=かがくしゃ],6,19:00,19:29,30,0
2026/07/05 18:00:53,㉑[科学者=かがくしゃ],6,19:30,19:59,30,0
2026/07/05 18:00:53,㉒ボートレーサー,4,15:30,15:59,30,0
2026/07/05 18:00:53,㉒ボートレーサー,4,16:00,16:29,30,1
2026/07/05 18:00:53,㉒ボートレーサー,4,16:30,16:59,30,0
2026/07/05 18:00:53,㉒ボートレーサー,4,17:00,17:29,30,0
2026/07/05 18:00:53,㉒ボートレーサー,4,17:30,17:59,30,0
2026/07/05 18:00:53,㉒ボートレーサー,4,18:00,18:29,30,0
2026/07/05 18:00:53,㉒ボートレーサー,4,18:30,18:59,30,0
2026/07/05 18:00:53,㉒ボートレーサー,4,19:00,19:29,30,0
2026/07/05 18:00:53,㉒ボートレーサー,4,19:30,19:59,30,0
2026/07/05 18:00:53,㉓eスポーツ[体験=たいけん],4,16:30,16:59,30,0
2026/07/05 18:00:53,㉓eスポーツ[体験=たいけん],4,17:00,17:29,30,0
2026/07/05 18:00:53,㉓eスポーツ[体験=たいけん],4,17:30,17:59,30,0
2026/07/05 18:00:53,㉔モノレール[運転士=うんてんし],5,15:35,15:59,25,2
2026/07/05 18:00:53,㉔モノレール[運転士=うんてんし],5,16:05,16:29,25,2
2026/07/05 18:00:53,㉔モノレール[運転士=うんてんし],5,17:05,17:29,25,0
2026/07/05 18:00:53,㉔モノレール[運転士=うんてんし],5,18:05,18:29,25,0
2026/07/05 18:00:53,㉔モノレール[運転士=うんてんし],5,19:05,19:29,25,0
2026/07/05 18:00:53,㉕おかしクリエイター,6,15:30,15:59,30,0
2026/07/05 18:00:53,㉕おかしクリエイター,6,16:00,16:29,30,0
2026/07/05 18:00:53,㉕おかしクリエイター,6,16:30,16:59,30,0
2026/07/05 18:00:53,㉕おかしクリエイター,6,17:00,17:29,30,0
2026/07/05 18:00:53,㉕おかしクリエイター,6,17:30,17:59,30,0
2026/07/05 18:00:53,㉕おかしクリエイター,6,18:00,18:29,30,0
2026/07/05 18:00:53,㉕おかしクリエイター,6,18:30,18:59,30,0
2026/07/05 18:00:53,㉕おかしクリエイター,6,19:00,19:29,30,0
2026/07/05 18:00:53,㉕おかしクリエイター,6,19:30,19:59,30,0
2026/07/05 18:00:53,㉖[消防士=しょうぼうし],4,18:30,18:59,30,0
2026/07/05 18:00:53,㉖[消防士=しょうぼうし],4,19:00,19:29,30,0
2026/07/05 18:00:53,㉖[消防士=しょうぼうし],4,19:30,19:59,30,0
2026/07/05 18:00:53,㉘ピックアップクルー,6,16:30,16:59,30,6
2026/07/05 18:00:53,㉘ピックアップクルー,6,17:00,17:29,30,4
2026/07/05 18:00:53,㉙[銀=ぎん]だこ[職人=しょくにん],4,15:30,15:59,30,0
2026/07/05 18:00:53,㉙[銀=ぎん]だこ[職人=しょくにん],4,16:10,16:39,30,0
2026/07/05 18:00:53,㉙[銀=ぎん]だこ[職人=しょくにん],4,16:50,17:19,30,0
2026/07/05 18:00:53,㉙[銀=ぎん]だこ[職人=しょくにん],4,17:30,17:59,30,0
2026/07/05 18:00:53,㉙[銀=ぎん]だこ[職人=しょくにん],4,18:10,18:40,31,0
2026/07/05 18:00:53,㉙[銀=ぎん]だこ[職人=しょくにん],4,18:50,19:19,30,0
2026/07/05 18:00:53,㉙[銀=ぎん]だこ[職人=しょくにん],4,19:30,19:59,30,0
2026/07/05 18:00:53,㉚アイスクリームメーカー,6,15:30,15:59,30,0
2026/07/05 18:00:53,㉚アイスクリームメーカー,6,16:00,16:29,30,0
2026/07/05 18:00:53,㉚アイスクリームメーカー,6,16:30,16:59,30,0
2026/07/05 18:00:53,㉚アイスクリームメーカー,6,17:00,17:29,30,0
2026/07/05 18:00:53,㉚アイスクリームメーカー,6,17:30,17:59,30,0
2026/07/05 18:00:53,㉚アイスクリームメーカー,6,18:00,18:29,30,0
2026/07/05 18:00:53,㉚アイスクリームメーカー,6,18:30,18:59,30,0
2026/07/05 18:00:53,㉚アイスクリームメーカー,6,19:00,19:29,30,0
2026/07/05 18:00:53,㉚アイスクリームメーカー,6,19:30,19:59,30,0
2026/07/05 18:00:53,㉛[植物工場=しょくぶつこうじょう]スタッフ,4,15:30,15:59,30,4
2026/07/05 18:00:53,㉛[植物工場=しょくぶつこうじょう]スタッフ,4,16:30,16:59,30,0
2026/07/05 18:00:53,㉜カフェ[店長=てんちょう],4,15:30,15:59,30,1
2026/07/05 18:00:53,㉜カフェ[店長=てんちょう],4,16:00,16:29,30,0
2026/07/05 18:00:53,㉜カフェ[店長=てんちょう],4,16:30,16:59,30,0
2026/07/05 18:00:53,㉜カフェ[店長=てんちょう],4,17:00,17:29,30,0
2026/07/05 18:00:53,㉜カフェ[店長=てんちょう],4,17:30,17:59,30,0
2026/07/05 18:00:53,㉜カフェ[店長=てんちょう],4,18:00,18:29,30,0
2026/07/05 18:00:53,㉜カフェ[店長=てんちょう],4,18:30,18:59,30,0
2026/07/05 18:00:53,㉜カフェ[店長=てんちょう],4,19:00,19:29,30,0
2026/07/05 18:00:53,㉜カフェ[店長=てんちょう],4,19:30,19:59,30,0
2026/07/05 18:00:53,㉟[投資家=とうしか],4,16:00,16:29,30,3
2026/07/05 18:00:53,㉟[投資家=とうしか],4,17:00,17:29,30,2
2026/07/05 18:00:53,㉟[銀行員=ぎんこういん] ,2,15:30,15:44,15,0
2026/07/05 18:00:53,㉟[銀行員=ぎんこういん] ,2,16:30,16:44,15,0
2026/07/05 18:00:53,㉟[銀行員=ぎんこういん] ,2,17:30,17:44,15,0
2026/07/05 18:00:53,㊲イマーシブファイアファイタ,6,15:30,15:59,30,6
2026/07/05 18:00:53,㊲イマーシブファイアファイタ,6,16:00,16:29,30,4
2026/07/05 18:00:53,㊲イマーシブファイアファイタ,6,16:30,16:59,30,4
2026/07/05 18:00:53,㊳ユーチューバー,2,15:30,15:59,30,0
2026/07/05 18:00:53,㊳ユーチューバー,2,16:00,16:29,30,0
2026/07/05 18:00:53,㊴ビスコ[研究員=けんきゅういん],8,15:30,16:14,45,5
2026/07/05 18:00:53,㊴ビスコ[研究員=けんきゅういん],8,16:15,16:59,45,3
2026/07/05 18:00:53,㊴ビスコ[研究員=けんきゅういん],8,18:30,19:14,45,0
2026/07/05 18:00:53,㊴ビスコ[研究員=けんきゅういん],8,19:15,19:59,45,0
2026/07/05 18:00:53,㊵ヘアスタイリスト,6,15:30,15:59,30,5
2026/07/05 18:00:53,㊵ヘアスタイリスト,6,16:00,16:29,30,4
2026/07/05 18:00:53,㊵ヘアスタイリスト,6,16:30,16:59,30,3
2026/07/05 18:00:53,㊵ヘアスタイリスト,6,17:00,17:29,30,4
2026/07/05 18:00:53,㊵ヘアスタイリスト,6,17:30,17:59,30,0
2026/07/05 18:00:53,㊵ヘアスタイリスト,6,18:00,18:29,30,0
2026/07/05 18:00:53,㊵ヘアスタイリスト,6,18:30,18:59,30,0
2026/07/05 18:00:53,㊶モデル,6,15:30,16:24,55,0
2026/07/05 18:00:53,㊶モデル,6,16:25,17:19,55,0
2026/07/05 18:00:53,㊶モデル,6,17:20,18:14,55,0
2026/07/05 18:00:53,㊶モデル,6,18:15,19:09,55,2
2026/07/05 18:00:53,㊶モデル,6,19:10,19:59,50,0
