取得時刻,職業,定員,開始,終了,体験時間,残席
2026/07/06 12:30:45,⑧[建設=けんせつ]エンジニア,4,11:00,11:29,30,3
2026/07/06 12:30:45,⑧[建設=けんせつ]エンジニア,4,11:30,11:59,30,0
2026/07/06 12:30:45,⑨[警察官=けいさつかん],6,10:00,10:29,30,0
2026/07/06 12:30:45,⑨[警察官=けいさつかん],6,10:30,10:59,30,0
2026/07/06 12:30:45,⑨[警察官=けいさつかん],6,11:00,11:29,30,0
2026/07/06 12:30:45,⑨[警察官=けいさつかん],6,11:30,11:59,30,0
2026/07/06 12:30:45,⑨[警察官=けいさつかん],6,12:00,12:29,30,2
2026/07/06 12:30:45,⑨[警察官=けいさつかん],6,12:30,12:59,30,3
2026/07/06 12:30:45,⑨[警察官=けいさつかん],6,13:00,13:29,30,1
2026/07/06 12:30:45,⑨[警察官=けいさつかん],6,13:30,13:59,30,0
2026/07/06 12:30:45,⑩[自衛隊員=じえいたいいん],5,10:00,10:29,30,5
2026/07/06 12:30:45,⑩[自衛隊員=じえいたいいん],5,10:30,10:59,30,4
2026/07/06 12:30:45,⑩[自衛隊員=じえいたいいん],5,11:00,11:29,30,1
2026/07/06 12:30:45,⑩[自衛隊員=じえいたいいん],5,11:30,11:59,30,5
2026/07/06 12:30:45,⑩[自衛隊員=じえいたいいん],5,12:00,12:29,30,5
2026/07/06 12:30:45,⑩[自衛隊員=じえいたいいん],5,12:30,12:59,30,5
2026/07/06 12:30:45,⑩[自衛隊員=じえいたいいん],5,13:00,13:29,30,5
2026/07/06 12:30:45,⑩[自衛隊員=じえいたいいん],5,13:30,13:59,30,3
2026/07/06 12:30:45,⑩[自衛隊員=じえいたいいん],5,14:00,14:29,30,1
2026/07/06 12:30:45,⑪ドライバー/メカニック,4,12:30,12:59,30,0
2026/07/06 12:30:45,⑪ドライバー/メカニック,4,13:00,13:29,30,4
2026/07/06 12:30:45,⑪ドライバー/メカニック,4,13:30,13:59,30,0
2026/07/06 12:30:45,⑪ドライバー/メカニック,4,14:00,14:29,30,2
2026/07/06 12:30:45,⑫ラジオパーソナリティ,6,13:30,13:59,30,4
2026/07/06 12:30:45,⑫ラジオパーソナリティ,6,14:00,14:29,30,1
2026/07/06 12:30:45,⑭ダンサー,4,10:00,10:24,25,4
2026/07/06 12:30:45,⑭ダンサー,4,10:30,10:54,25,0
2026/07/06 12:30:45,⑭ダンサー,4,11:00,11:24,25,4
2026/07/06 12:30:45,⑮[弁護士=べんごし],6,11:30,12:14,45,6
2026/07/06 12:30:45,⑯お医者さん,4,10:00,10:29,30,3
2026/07/06 12:30:45,⑯お医者さん,4,10:30,10:59,30,3
2026/07/06 12:30:45,⑯お医者さん,4,11:00,11:29,30,1
2026/07/06 12:30:45,⑯お医者さん,4,11:30,11:59,30,1
2026/07/06 12:30:45,⑯お医者さん,4,12:00,12:29,30,0
2026/07/06 12:30:45,⑯お医者さん,4,12:30,12:59,30,0
2026/07/06 12:30:45,⑯お医者さん,4,13:00,13:29,30,1
2026/07/06 12:30:45,⑯お医者さん,4,13:30,13:59,30,0
2026/07/06 12:30:45,⑯お医者さん,4,14:00,14:29,30,0
2026/07/06 12:30:45,⑰[助産師=じょさんし],4,10:05,10:29,25,3
2026/07/06 12:30:45,⑰[助産師=じょさんし],4,10:35,10:59,25,0
2026/07/06 12:30:45,⑰[助産師=じょさんし],4,11:05,11:29,25,1
2026/07/06 12:30:45,⑰[助産師=じょさんし],4,11:35,11:59,25,2
2026/07/06 12:30:45,⑰[助産師=じょさんし],4,13:35,13:59,25,0
2026/07/06 12:30:45,⑰[助産師=じょさんし],4,14:05,14:29,25,0
2026/07/06 12:30:45,⑱セキュリティスタッフ,5,10:00,10:29,30,2
2026/07/06 12:30:45,⑱セキュリティスタッフ,5,10:30,10:59,30,5
2026/07/06 12:30:45,⑱セキュリティスタッフ,5,11:30,11:59,30,5
2026/07/06 12:30:45,⑱セキュリティスタッフ,5,12:30,12:59,30,2
2026/07/06 12:30:45,⑱セキュリティスタッフ,5,13:30,13:59,30,4
2026/07/06 12:30:45,⑱セキュリティスタッフ 救命,5,11:00,11:29,30,5
2026/07/06 12:30:45,⑱セキュリティスタッフ 救命,5,12:00,12:29,30,5
2026/07/06 12:30:45,⑱セキュリティスタッフ 救命,5,13:00,13:29,30,4
2026/07/06 12:30:45,⑱セキュリティスタッフ 救命,5,14:00,14:29,30,0
2026/07/06 12:30:45,⑲[月面基地開発=げつめんきちかいはつ]プロジェクト,2,10:00,10:19,20,0
2026/07/06 12:30:45,⑲[月面基地開発=げつめんきちかいはつ]プロジェクト,2,10:20,10:39,20,0
2026/07/06 12:30:45,⑲[月面基地開発=げつめんきちかいはつ]プロジェクト,2,10:40,10:59,20,0
2026/07/06 12:30:45,⑲[月面基地開発=げつめんきちかいはつ]プロジェクト,2,11:00,11:19,20,0
2026/07/06 12:30:45,⑲[月面基地開発=げつめんきちかいはつ]プロジェクト,2,11:20,11:39,20,0
2026/07/06 12:30:45,⑲[月面基地開発=げつめんきちかいはつ]プロジェクト,2,11:40,11:59,20,0
2026/07/06 12:30:45,⑲[月面基地開発=げつめんきちかいはつ]プロジェクト,2,12:00,12:19,20,0
2026/07/06 12:30:45,⑲[月面基地開発=げつめんきちかいはつ]プロジェクト,2,12:20,12:39,20,0
2026/07/06 12:30:45,⑲[月面基地開発=げつめんきちかいはつ]プロジェクト,2,12:40,12:59,20,0
2026/07/06 12:30:45,⑲[月面基地開発=げつめんきちかいはつ]プロジェクト,2,13:00,13:19,20,0
2026/07/06 12:30:45,⑲[月面基地開発=げつめんきちかいはつ]プロジェクト,2,13:20,13:39,20,2
2026/07/06 12:30:45,⑲[月面基地開発=げつめんきちかいはつ]プロジェクト,2,13:40,13:59,20,1
2026/07/06 12:30:45,⑲[月面基地開発=げつめんきちかいはつ]プロジェクト,2,14:00,14:19,20,0
2026/07/06 12:30:45,⑳シニアケア[相談員=そうだんいん],4,10:00,10:29,30,4
2026/07/06 12:30:45,⑳シニアケア[相談員=そうだんいん],4,10:30,10:59,30,4
2026/07/06 12:30:45,⑳シニアケア[相談員=そうだんいん],4,11:30,11:59,30,4
2026/07/06 12:30:45,⑳シニアケア[相談員=そうだんいん],4,12:30,12:59,30,4
2026/07/06 12:30:45,⑳シニアケア[相談員=そうだんいん],4,13:30,13:59,30,2
2026/07/06 12:30:45,㉑[科学者=かがくしゃ],6,10:00,10:29,30,6
2026/07/06 12:30:45,㉑[科学者=かがくしゃ],6,10:30,10:59,30,6
2026/07/06 12:30:45,㉑[科学者=かがくしゃ],6,11:00,11:29,30,6
2026/07/06 12:30:45,㉑[科学者=かがくしゃ],6,11:30,11:59,30,3
2026/07/06 12:30:45,㉒ボートレーサー,4,10:00,10:29,30,4
2026/07/06 12:30:45,㉒ボートレーサー,4,10:30,10:59,30,3
2026/07/06 12:30:45,㉒ボートレーサー,4,11:00,11:29,30,0
2026/07/06 12:30:45,㉒ボートレーサー,4,11:30,11:59,30,1
2026/07/06 12:30:45,㉒ボートレーサー,4,12:00,12:29,30,0
2026/07/06 12:30:45,㉒ボートレーサー,4,12:30,12:59,30,0
2026/07/06 12:30:45,㉒ボートレーサー,4,13:00,13:29,30,0
2026/07/06 12:30:45,㉒ボートレーサー,4,13:30,13:59,30,0
2026/07/06 12:30:45,㉒ボートレーサー,4,14:00,14:29,30,4
2026/07/06 12:30:45,㉓eスポーツ[体験=たいけん],4,10:00,10:29,30,4
2026/07/06 12:30:45,㉓eスポーツ[体験=たいけん],4,10:30,10:59,30,1
2026/07/06 12:30:45,㉓eスポーツ[体験=たいけん],4,11:00,11:29,30,4
2026/07/06 12:30:45,㉓eスポーツ[体験=たいけん],4,11:30,11:59,30,3
2026/07/06 12:30:45,㉓eスポーツ[体験=たいけん],4,12:00,12:29,30,4
2026/07/06 12:30:45,㉔モノレール[運転士=うんてんし],5,10:05,10:29,25,1
2026/07/06 12:30:45,㉔モノレール[運転士=うんてんし],5,10:35,10:59,25,3
2026/07/06 12:30:45,㉔モノレール[運転士=うんてんし],5,11:05,11:29,25,3
2026/07/06 12:30:45,㉔モノレール[運転士=うんてんし],5,11:35,11:59,25,3
2026/07/06 12:30:45,㉔モノレール[運転士=うんてんし],5,12:05,12:29,25,3
2026/07/06 12:30:45,㉔モノレール[運転士=うんてんし],5,12:35,12:59,25,0
2026/07/06 12:30:45,㉔モノレール[運転士=うんてんし],5,13:05,13:29,25,3
2026/07/06 12:30:45,㉕おかしクリエイター,6,10:00,10:29,30,5
2026/07/06 12:30:45,㉕おかしクリエイター,6,10:30,10:59,30,0
2026/07/06 12:30:45,㉕おかしクリエイター,6,11:00,11:29,30,0
2026/07/06 12:30:45,㉕おかしクリエイター,6,11:30,11:59,30,0
2026/07/06 12:30:45,㉕おかしクリエイター,6,12:00,12:29,30,0
2026/07/06 12:30:45,㉕おかしクリエイター,6,12:30,12:59,30,0
2026/07/06 12:30:45,㉕おかしクリエイター,6,13:00,13:29,30,0
2026/07/06 12:30:45,㉕おかしクリエイター,6,14:00,14:29,30,0
2026/07/06 12:30:45,㉖[消防士=しょうぼうし],4,10:00,10:29,30,2
2026/07/06 12:30:45,㉖[消防士=しょうぼうし],4,10:30,10:59,30,1
2026/07/06 12:30:45,㉖[消防士=しょうぼうし],4,11:00,11:29,30,3
2026/07/06 12:30:45,㉖[消防士=しょうぼうし],4,11:30,11:59,30,2
2026/07/06 12:30:45,㉖[消防士=しょうぼうし],4,12:00,12:29,30,0
2026/07/06 12:30:45,㉖[消防士=しょうぼうし],4,12:30,12:59,30,1
2026/07/06 12:30:45,㉖[消防士=しょうぼうし],4,13:00,13:29,30,0
2026/07/06 12:30:45,㉖[消防士=しょうぼうし],4,13:30,13:59,30,2
2026/07/06 12:30:45,㉘ピックアップクルー,6,10:00,10:29,30,6
2026/07/06 12:30:45,㉘ピックアップクルー,6,10:30,10:59,30,6
2026/07/06 12:30:45,㉘ピックアップクルー,6,11:00,11:29,30,5
2026/07/06 12:30:45,㉘ピックアップクルー,6,11:30,11:59,30,1
2026/07/06 12:30:45,㉙[銀=ぎん]だこ[職人=しょくにん],4,10:00,10:29,30,0
2026/07/06 12:30:45,㉙[銀=ぎん]だこ[職人=しょくにん],4,10:40,11:09,30,0
2026/07/06 12:30:45,㉙[銀=ぎん]だこ[職人=しょくにん],4,11:20,11:49,30,0
2026/07/06 12:30:45,㉙[銀=ぎん]だこ[職人=しょくにん],4,12:00,12:29,30,0
2026/07/06 12:30:45,㉚アイスクリームメーカー,6,10:00,10:29,30,0
2026/07/06 12:30:45,㉚アイスクリームメーカー,6,10:30,10:59,30,0
2026/07/06 12:30:45,㉚アイスクリームメーカー,6,11:00,11:29,30,0
2026/07/06 12:30:45,㉚アイスクリームメーカー,6,11:30,11:59,30,0
2026/07/06 12:30:45,㉚アイスクリームメーカー,6,12:30,12:59,30,0
2026/07/06 12:30:45,㉚アイスクリームメーカー,6,13:00,13:29,30,0
2026/07/06 12:30:45,㉚アイスクリームメーカー,6,13:30,13:59,30,0
2026/07/06 12:30:45,㉚アイスクリームメーカー,6,14:00,14:29,30,0
2026/07/06 12:30:45,㉛[植物工場=しょくぶつこうじょう]スタッフ,4,12:00,12:29,30,1
2026/07/06 12:30:45,㉜カフェ[店長=てんちょう],4,10:00,10:29,30,3
2026/07/06 12:30:45,㉜カフェ[店長=てんちょう],4,10:30,10:59,30,2
2026/07/06 12:30:45,㉜カフェ[店長=てんちょう],4,11:00,11:29,30,0
2026/07/06 12:30:45,㉜カフェ[店長=てんちょう],4,11:30,11:59,30,0
2026/07/06 12:30:45,㉜カフェ[店長=てんちょう],4,12:00,12:29,30,0
2026/07/06 12:30:45,㉜カフェ[店長=てんちょう],4,12:30,12:59,30,0
2026/07/06 12:30:45,㉜カフェ[店長=てんちょう],4,13:00,13:29,30,0
2026/07/06 12:30:45,㉜カフェ[店長=てんちょう],4,14:00,14:29,30,0
2026/07/06 12:30:45,㉟[投資家=とうしか],4,10:00,10:29,30,4
2026/07/06 12:30:45,㉟[投資家=とうしか],4,11:00,11:29,30,4
2026/07/06 12:30:45,㉟[投資家=とうしか],4,12:00,12:29,30,4
2026/07/06 12:30:45,㉟[投資家=とうしか],4,13:00,13:29,30,3
2026/07/06 12:30:45,㉟[銀行員=ぎんこういん] ,2,10:30,10:44,15,2
2026/07/06 12:30:45,㉟[銀行員=ぎんこういん] ,2,11:30,11:44,15,1
2026/07/06 12:30:45,㉟[銀行員=ぎんこういん] ,2,12:30,12:44,15,2
2026/07/06 12:30:45,㉟[銀行員=ぎんこういん] ,2,13:30,13:44,15,2
2026/07/06 12:30:45,㊲イマーシブファイアファイタ,6,12:30,12:59,30,2
2026/07/06 12:30:45,㊲イマーシブファイアファイタ,6,13:00,13:29,30,0
2026/07/06 12:30:45,㊲イマーシブファイアファイタ,6,13:30,13:59,30,3
2026/07/06 12:30:45,㊲イマーシブファイアファイタ,6,14:00,14:29,30,3
2026/07/06 12:30:45,㊳ユーチューバー,2,10:00,10:29,30,0
2026/07/06 12:30:45,㊳ユーチューバー,2,10:30,10:59,30,1
2026/07/06 12:30:45,㊴ビスコ[研究員=けんきゅういん],8,10:00,10:44,45,0
2026/07/06 12:30:45,㊴ビスコ[研究員=けんきゅういん],8,10:45,11:29,45,0
2026/07/06 12:30:45,㊴ビスコ[研究員=けんきゅういん],8,11:30,12:14,45,0
2026/07/06 12:30:45,㊴ビスコ[研究員=けんきゅういん],8,12:15,12:59,45,0
2026/07/06 12:30:45,㊴ビスコ[研究員=けんきゅういん],8,13:00,13:44,45,0
2026/07/06 12:30:45,㊴ビスコ[研究員=けんきゅういん],8,13:45,14:29,45,5
2026/07/06 12:30:45,㊵ヘアスタイリスト,6,10:00,10:29,30,6
2026/07/06 12:30:45,㊵ヘアスタイリスト,6,10:30,10:59,30,6
2026/07/06 12:30:45,㊵ヘアスタイリスト,6,11:00,11:29,30,3
2026/07/06 12:30:45,㊵ヘアスタイリスト,6,12:30,12:59,30,4
2026/07/06 12:30:45,㊵ヘアスタイリスト,6,13:00,13:29,30,1
2026/07/06 12:30:45,㊶モデル,6,10:00,10:54,55,0
2026/07/06 12:30:45,㊶モデル,6,11:50,12:44,55,0
2026/07/06 12:30:45,㊶モデル,6,12:45,13:39,55,0
2026/07/06 12:30:45,㊶モデル,6,13:40,14:29,50,0
